coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
SPR,Cryptopia,1526927400.0,5.8399999999999997e-05,5.8399999999999997e-05,3.72e-05,4.2e-05,0.879009,20398.31,21-05-2018 18:30
SPR,Cryptopia,1528137000.0,4.2e-05,6.29e-05,3.8299999999999996e-05,4.0799999999999996e-05,1.121991,23765.04,04-06-2018 18:30
SPR,Cryptopia,1529346600.0,4.0799999999999996e-05,4.820000000000001e-05,3.6099999999999997e-05,3.743e-05,0.21269900000000003,5386.36,18-06-2018 18:30
SPR,Cryptopia,1530556200.0,3.743e-05,4.814e-05,3.641e-05,3.925e-05,0.1892328,4586.0199999999995,02-07-2018 18:30
SPR,Cryptopia,1531765800.0,3.925e-05,4.354e-05,3.559e-05,3.726e-05,0.1627338,4354.55,16-07-2018 18:30
SPR,Cryptopia,1532975400.0,3.726e-05,3.726e-05,3.265e-05,3.415e-05,0.10189000000000001,3085.9,30-07-2018 18:30
HDLB,Cryptopia,1506364200.0,0.0028,0.003,1.01e-06,7.77e-05,1.92,37793.8,25-09-2017 18:30
HDLB,Cryptopia,1507573800.0,7.77e-05,0.0007101,2.01e-05,3.19e-05,46.98399999999999,331284.2200000001,09-10-2017 18:30
HDLB,Cryptopia,1508783400.0,3.19e-05,5.67e-05,1.01e-05,1.52e-05,4.918295,188240.61000000002,23-10-2017 18:30
HDLB,Cryptopia,1509993000.0,1.52e-05,1.67e-05,5.56e-06,7.4999999999999985e-06,0.4609989,45421.200000000004,06-11-2017 18:30
HDLB,Cryptopia,1511202600.0,7.4999999999999985e-06,1.23e-05,3.78e-06,6.49e-06,0.21533460000000004,28883.600000000002,20-11-2017 18:30
HDLB,Cryptopia,1512412200.0,6.49e-06,8.19e-06,2.02e-06,3.63e-06,0.2199131,47760.06,04-12-2017 18:30
HDLB,Cryptopia,1513621800.0,3.63e-06,1.6899999999999994e-05,2.43e-06,9.61e-06,0.7547269999999999,87022.18000000002,18-12-2017 18:30
HDLB,Cryptopia,1514831400.0,9.61e-06,1.31e-05,6.78e-06,1.3000000000000001e-05,0.46505099999999994,52606.96000000001,01-01-2018 18:30
HDLB,Cryptopia,1516041000.0,1.3000000000000001e-05,0.0001871,9.05e-06,3.5e-05,26.11804,579313.37,15-01-2018 18:30
HDLB,Cryptopia,1517250600.0,3.5e-05,5e-05,1.56e-05,1.83e-05,9.161599999999998,341312.93000000005,29-01-2018 18:30
HDLB,Cryptopia,1518460200.0,1.83e-05,3.2299999999999986e-05,1.25e-05,1.56e-05,4.442106000000002,261299.85999999996,12-02-2018 18:30
HDLB,Cryptopia,1519669800.0,1.56e-05,1.7800000000000002e-05,9.5e-06,9.5e-06,2.2714670000000003,177724.13,26-02-2018 18:30
HDLB,Cryptopia,1520879400.0,9.5e-06,1.21e-05,6e-06,6.84e-06,8.220265,851423.51,12-03-2018 18:30
HDLB,Cryptopia,1522089000.0,6.84e-06,9.43e-06,5.98e-06,6.78e-06,0.427593,62677.94,26-03-2018 18:30
HDLB,Cryptopia,1523298600.0,6.78e-06,9e-05,6.07e-06,1.24e-05,72.978688,4112925.8299999996,09-04-2018 18:30
HDLB,Cryptopia,1524508200.0,1.24e-05,2.49e-05,7.4999999999999985e-06,8.56e-06,35.3328,2534488.74,23-04-2018 18:30
HDLB,Cryptopia,1525717800.0,8.56e-06,9.96e-06,6.76e-06,7.65e-06,3.38658,421394.23000000004,07-05-2018 18:30
HDLB,Cryptopia,1526927400.0,7.65e-06,9.86e-06,6.35e-06,7.4999999999999985e-06,2.08821,278981.87000000005,21-05-2018 18:30
HDLB,Cryptopia,1528137000.0,7.4999999999999985e-06,8.11e-06,3.52e-06,5e-06,1.4999100000000003,275726.67,04-06-2018 18:30
HDLB,Cryptopia,1529346600.0,5e-06,5.84e-06,2.03e-06,5e-06,0.4438173,107603.69,18-06-2018 18:30
HDLB,Cryptopia,1530556200.0,5e-06,5e-06,2.44e-06,2.88e-06,1.187875,390969.39,02-07-2018 18:30
HDLB,Cryptopia,1531765800.0,2.88e-06,3.5000000000000016e-06,2.41e-06,2.91e-06,0.2522955,91336.76,16-07-2018 18:30
HDLB,Cryptopia,1532975400.0,2.91e-06,3.21e-06,2.81e-06,2.81e-06,0.070927,24072.739999999998,30-07-2018 18:30
KNC,Cryptopia,1506364200.0,0.0007,0.00078,0.00048499999999999997,0.00048499999999999997,6.57,11349.42,25-09-2017 18:30
KNC,Cryptopia,1507573800.0,0.00048499999999999997,0.00059,0.0002602,0.0002943,48.56000000000001,117827.51999999999,09-10-2017 18:30
KNC,Cryptopia,1508783400.0,0.0002943,0.0003239,0.0001,0.00020099999999999998,15.983299999999998,76133.62000000001,23-10-2017 18:30
KNC,Cryptopia,1509993000.0,0.00020099999999999998,0.00022,0.00013000000000000002,0.0001408,10.28983,61129.079999999994,06-11-2017 18:30
KNC,Cryptopia,1511202600.0,0.0001408,0.0002924,0.0001301,0.00013030000000000002,8.524999999999999,53630.52999999999,20-11-2017 18:30
KNC,Cryptopia,1512412200.0,0.00013030000000000002,0.0001825,8.01e-05,0.00013000000000000002,8.7906,73080.41,04-12-2017 18:30
KNC,Cryptopia,1513621800.0,0.00013000000000000002,0.00017180000000000006,3.48e-05,0.0001447,9.7975,92058.05999999998,18-12-2017 18:30
KNC,Cryptopia,1514831400.0,0.0001447,0.00030649999999999997,0.00013159999999999995,0.00023280000000000002,19.314,105226.89000000001,01-01-2018 18:30
KNC,Cryptopia,1516041000.0,0.00023280000000000002,0.0004444,0.0001952,0.0003048,62.730000000000004,204701.68,15-01-2018 18:30
KNC,Cryptopia,1517250600.0,0.0003048,0.0004,0.000252,0.0003575,42.080000000000005,126764.84,29-01-2018 18:30
KNC,Cryptopia,1518460200.0,0.0003575,0.0004513999999999999,0.00030389999999999996,0.00030389999999999996,29.4777,78056.02,12-02-2018 18:30
KNC,Cryptopia,1519669800.0,0.00030389999999999996,0.00031069999999999996,0.0001788,0.0001927,19.346500000000002,81677.81999999998,26-02-2018 18:30
KNC,Cryptopia,1520879400.0,0.0001927,0.00019280000000000002,0.0001258,0.0001491,8.962329999999998,57286.83,12-03-2018 18:30
KNC,Cryptopia,1522089000.0,0.0001491,0.0001788,0.0001199,0.0001505,4.302,30374.589999999997,26-03-2018 18:30
KNC,Cryptopia,1523298600.0,0.0001505,0.00016419999999999998,0.00013000000000000002,0.00015,2.44068,17310.29,09-04-2018 18:30
KNC,Cryptopia,1524508200.0,0.00015,0.0002572,0.0001491,0.0002395,6.282109999999999,33177.6,23-04-2018 18:30
KNC,Cryptopia,1525717800.0,0.0002395,0.000394,0.00019580000000000002,0.00024330000000000009,22.058,73608.48,07-05-2018 18:30
KNC,Cryptopia,1526927400.0,0.00024330000000000009,0.0002987,0.0002002,0.00020030000000000002,10.210420000000001,41305.84999999999,21-05-2018 18:30
KNC,Cryptopia,1528137000.0,0.00020030000000000002,0.00023799999999999998,0.0001602,0.0001854,3.1561999999999997,17052.72,04-06-2018 18:30
KNC,Cryptopia,1529346600.0,0.0001854,0.00019040000000000002,0.0001474,0.0001476,1.269263,7776.070000000001,18-06-2018 18:30
KNC,Cryptopia,1530556200.0,0.0001476,0.00018,0.000102,0.0001357,3.22434,23897.86,02-07-2018 18:30
KNC,Cryptopia,1531765800.0,0.0001357,0.0001704,0.0001328,0.0001389,1.0199732000000001,7068.79,16-07-2018 18:30
KNC,Cryptopia,1532975400.0,0.0001389,0.0001475,0.0001328,0.0001328,0.6171200000000001,4393.16,30-07-2018 18:30
APX,Cryptopia,1506450600.0,0.002,0.003,0.002,0.00202,0.10800000000000001,48.36,26-09-2017 18:30
APX,Cryptopia,1507660200.0,0.00202,0.003,0.001,0.001254,1.827959,1090.62,10-10-2017 18:30
APX,Cryptopia,1508869800.0,0.001254,0.00157,0.0007507999999999999,0.0009999,0.724166,787.5536000000001,24-10-2017 18:30
APX,Cryptopia,1510079400.0,0.0009999,0.0011,0.000691,0.00082,0.19525160000000003,243.9955,07-11-2017 18:30
APX,Cryptopia,1511289000.0,0.00082,0.001297,0.0007647999999999999,0.0008565,0.43017360000000004,434.46410000000003,21-11-2017 18:30
APX,Cryptopia,1512498600.0,0.0008565,0.0018,0.0008,0.0008289999999999999,1.0757060000000003,1064.73,05-12-2017 18:30
APX,Cryptopia,1513708200.0,0.0008289999999999999,0.0009938,0.0005355000000000001,0.0009,1.312463,1723.0300000000002,19-12-2017 18:30
APX,Cryptopia,1514917800.0,0.0009,0.00179,0.0008408,0.001103,0.6778350000000001,664.97,02-01-2018 18:30
APX,Cryptopia,1516127400.0,0.001103,0.3,0.0007777999999999999,0.0007907999999999999,135.54080000000002,71959.07999999999,16-01-2018 18:30
APX,Cryptopia,1517337000.0,0.0007907999999999999,0.0010400000000000001,0.00061,0.0010400000000000001,118.21650000000001,145185.38999999998,30-01-2018 18:30
APX,Cryptopia,1518546600.0,0.0010400000000000001,0.001351,0.0007747000000000001,0.001001,76.2447,71803.46,13-02-2018 18:30
APX,Cryptopia,1519756200.0,0.001001,0.00135,0.000824,0.0009507,105.60140000000001,94992.2,27-02-2018 18:30
APX,Cryptopia,1520965800.0,0.0009507,0.0012,0.0009019,0.001077,52.191050000000004,49977.56,13-03-2018 18:30
APX,Cryptopia,1522175400.0,0.001077,0.001186,0.0009,0.001172,38.05262999999999,36544.84,27-03-2018 18:30
APX,Cryptopia,1523385000.0,0.001172,0.001251,0.0009449999999999999,0.0009464,53.51522999999999,47890.68999999999,10-04-2018 18:30
APX,Cryptopia,1524594600.0,0.0009464,0.001198,0.0008773,0.00105,37.42588000000001,36987.67999999999,24-04-2018 18:30
APX,Cryptopia,1525804200.0,0.00105,0.001159,0.0008,0.0009529,22.062379999999997,22228.5,08-05-2018 18:30
APX,Cryptopia,1527013800.0,0.0009529,0.001328,0.0009529,0.00108,53.686116000000005,46122.840000000004,22-05-2018 18:30
APX,Cryptopia,1528223400.0,0.00108,0.001125,0.001018,0.001018,4.528142999999999,4308.64,05-06-2018 18:30
APX,Cryptopia,1529433000.0,0.001018,0.001254,0.0009467000000000001,0.0011099999999999999,23.913565000000002,22110.02,19-06-2018 18:30
APX,Cryptopia,1530642600.0,0.0011099999999999999,0.0013449999999999998,0.001049,0.001133,37.080285,30465.390000000003,03-07-2018 18:30
APX,Cryptopia,1531852200.0,0.001133,0.001361,0.001011,0.001263,24.577050000000003,20850.85,17-07-2018 18:30
APX,Cryptopia,1533061800.0,0.001263,0.001308,0.001124,0.0011560000000000001,0.141494,113.05,31-07-2018 18:30
QWARK,Cryptopia,1506450600.0,0.0004,0.0004,4e-05,4.7799999999999996e-05,2.24,45274.0,26-09-2017 18:30
QWARK,Cryptopia,1507660200.0,4.7799999999999996e-05,7.099999999999999e-05,3.88e-06,2.65e-05,1.3869675000000001,37770.38999999999,10-10-2017 18:30
QWARK,Cryptopia,1508869800.0,2.65e-05,2.8699999999999996e-05,1.8100000000000006e-05,2.35e-05,0.0798615,3528.91,24-10-2017 18:30
QWARK,Cryptopia,1510079400.0,2.35e-05,3.15e-05,1.3800000000000007e-05,1.87e-05,1.415014,60362.43,07-11-2017 18:30
QWARK,Cryptopia,1511289000.0,1.87e-05,3.4e-05,1e-05,1.59e-05,0.50662,25678.5,21-11-2017 18:30
QWARK,Cryptopia,1512498600.0,1.59e-05,2e-05,1.23e-05,1.4499999999999993e-05,1.1414613,69997.02,05-12-2017 18:30
QWARK,Cryptopia,1513708200.0,1.4499999999999993e-05,2e-05,8.68e-06,1.3500000000000001e-05,1.503615,124932.76,19-12-2017 18:30
