coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
BTC,Bitfinex,1489343400.0,1279.2,1338.7,958.5,1238.5,231426690.77,194051.1,12-03-2017 18:30
BTC,Bitfinex,1489948200.0,1238.5,1263.9,935.11,1040.5,311967668.08,286278.6,19-03-2017 18:30
BTC,Bitfinex,1490553000.0,1040.5,1122.3,888.2,1042.7,249065263.21999997,248260.91,26-03-2017 18:30
BTC,Bitfinex,1491157800.0,1042.7,1159.9,1008.5,1150.1,179566460.66,167354.33000000002,02-04-2017 18:30
BTC,Bitfinex,1491762600.0,1150.1,1229.9,1111.2,1220.3,158105135.5,134699.5,09-04-2017 18:30
BTC,Bitfinex,1492367400.0,1220.3,1247.0,1163.3,1240.0,99179148.58,81732.95000000001,16-04-2017 18:30
BTC,Bitfinex,1492972200.0,1240.0,1359.6,1237.0,1345.0,97710109.6,75098.67,23-04-2017 18:30
BTC,Bitfinex,1493577000.0,1345.0,1560.0,1342.1,1533.0,119802218.92,83883.58,30-04-2017 18:30
BTC,Bitfinex,1494181800.0,1533.0,1715.0,1473.0,1703.5,233036268.45,145425.78,07-05-2017 18:30
BTC,Bitfinex,1494786600.0,1703.5,1908.1,1666.0,1772.0,247726238.92999998,138886.9,14-05-2017 18:30
BTC,Bitfinex,1495391400.0,1772.0,2222.2,1728.0,2087.3,316854073.64,157470.35,21-05-2017 18:30
BTC,Bitfinex,1495996200.0,2087.3,2690.0,1810.0,2207.4,522799232.97,235786.17,28-05-2017 18:30
BTC,Bitfinex,1496601000.0,2207.4,2649.5,2000.0,2636.9,258867874.38,111980.53,04-06-2017 18:30
BTC,Bitfinex,1497205800.0,2636.9,3003.0,2284.4,2569.6,478357551.56,174462.33000000002,11-06-2017 18:30
BTC,Bitfinex,1497810600.0,2569.6,2730.0,2046.0,2582.0,454699425.50999993,186090.14,18-06-2017 18:30
BTC,Bitfinex,1498415400.0,2582.0,2780.0,2258.7,2393.6,356072614.54,139186.59,25-06-2017 18:30
BTC,Bitfinex,1499020200.0,2393.6,2587.4,2207.8,2524.0,295384139.7,121716.64,02-07-2017 18:30
BTC,Bitfinex,1499625000.0,2524.0,2628.6,2236.6,2318.3,254654745.37,102206.01000000001,09-07-2017 18:30
BTC,Bitfinex,1500229800.0,2318.3,2400.0,1826.2,2220.0,501964298.18000007,235744.01,16-07-2017 18:30
BTC,Bitfinex,1500834600.0,2220.0,2917.0,2139.0,2769.7,805241900.2300001,309874.84,23-07-2017 18:30
BTC,Bitfinex,1501439400.0,2769.7,2883.5,2404.0,2854.3,657202296.24,248219.75000000003,30-07-2017 18:30
BTC,Bitfinex,1502044200.0,2854.3,3440.0,2604.0,3396.0,575591002.52,193415.77,06-08-2017 18:30
BTC,Bitfinex,1502649000.0,3396.0,4330.3,3235.1,4320.8,831890130.79,222958.40000000002,13-08-2017 18:30
BTC,Bitfinex,1503253800.0,4320.8,4492.3,3832.5,3998.2,1152214913.8000002,277903.48,20-08-2017 18:30
BTC,Bitfinex,1503858600.0,3998.2,4464.2,3599.0,4385.1,765366056.1999999,184915.8,27-08-2017 18:30
BTC,Bitfinex,1504463400.0,4385.1,4970.0,4052.0,4205.0,1104716792.76,243613.83999999997,03-09-2017 18:30
BTC,Bitfinex,1505068200.0,4205.0,4694.9,3900.1,4198.7,1239368161.5,287993.19,10-09-2017 18:30
BTC,Bitfinex,1505673000.0,4198.7,4379.0,2980.4,4084.4,2132098330.0,586788.5800000001,17-09-2017 18:30
BTC,Bitfinex,1506277800.0,4084.4,4114.0,3490.0,3930.1,1032746559.69,272799.50999999995,24-09-2017 18:30
BTC,Bitfinex,1506882600.0,3930.1,4482.0,3838.0,4400.2,985124226.69,234598.26,01-10-2017 18:30
BTC,Bitfinex,1507487400.0,4400.2,4879.8,4133.0,4782.3,889552142.73,200461.28999999998,08-10-2017 18:30
BTC,Bitfinex,1508092200.0,4782.3,5877.0,4715.0,5764.8,1967968266.6000001,365206.16,15-10-2017 18:30
BTC,Bitfinex,1508697000.0,5764.8,6199.9,5114.0,5907.3,2054273703.9,356638.07999999996,22-10-2017 18:30
BTC,Bitfinex,1509301800.0,5907.3,6345.0,5365.3,6130.0,1760987634.8,303378.36,29-10-2017 18:30
BTC,Bitfinex,1509906600.0,6130.0,7598.0,6082.5,6956.5,2806091831.1,400841.24,05-11-2017 18:30
