id,bid_amount,bid_amount_btc,bid_price,ask_amount,ask_amount_btc,ask_price,coin,exchange,timestamp
195,,,,143760.58752958,0.2717075104309062,1.89e-06,XDN,Bittrex,
196,,,,121648.3042766,0.23113177812554,1.9e-06,XDN,Bittrex,
197,,,,95435.54108448,0.18323623888220159,1.92e-06,XDN,Bittrex,
198,,,,191351.64157809,0.36930866824571373,1.93e-06,XDN,Bittrex,
199,,,,104042.96181757,0.2018433459260858,1.94e-06,XDN,Bittrex,
200,,,,719567.79496021,1.4031572001724095,1.95e-06,XDN,Bittrex,
201,15.18377786,0.0003065604749934,2.019e-05,205.46118969,0.0041605890912225,2.025e-05,EMC2,Bittrex,
202,2381.81472084,0.047993566624925994,2.015e-05,139.80091828,0.0028435506778151996,2.034e-05,EMC2,Bittrex,
203,6723.55951304,0.13541248859262559,2.014e-05,7101.41628183,0.1445138213352405,2.035e-05,EMC2,Bittrex,
204,946.29518024,0.0189448295084048,2.002e-05,75.82348605,0.0015467991154200001,2.04e-05,EMC2,Bittrex,
205,17541.83902656,0.3508367805312,2e-05,4920.0,0.1004172,2.041e-05,EMC2,Bittrex,
206,155.04269306,0.0030977530073387997,1.998e-05,8593.59603852,0.1754812311065784,2.042e-05,EMC2,Bittrex,
207,351.84398616,0.0070228059637535995,1.996e-05,31.53153153,0.0006448198197884999,2.045e-05,EMC2,Bittrex,
208,1160.21088551,0.0230765945127939,1.989e-05,456.38488085,0.009337634662191,2.046e-05,EMC2,Bittrex,
209,297.72799321,0.005903946105354301,1.983e-05,54.21229534,0.0011102678085632,2.048e-05,EMC2,Bittrex,
210,279.55644231,0.0055240353000456,1.976e-05,9351.58900965,0.19264273359879,2.06e-05,EMC2,Bittrex,
211,26324.76991755,0.5193877104732615,1.973e-05,31.15727003,0.0006455786350216,2.072e-05,EMC2,Bittrex,
212,13151.70491619,0.2593516209472668,1.972e-05,144.53665883,0.0029991356707224997,2.075e-05,EMC2,Bittrex,
213,70.71699643,0.0013867602999923,1.961e-05,690.32234551,0.014344898339697801,2.078e-05,EMC2,Bittrex,
214,2704.68953462,0.052741445925089996,1.95e-05,33.61894815,0.0006989379320385,2.079e-05,EMC2,Bittrex,
215,53.0,0.0010282,1.94e-05,2010.8636981,0.042027051290289996,2.09e-05,EMC2,Bittrex,
216,5400.0,0.104274,1.931e-05,14639.26706096,0.30683903759772163,2.096e-05,EMC2,Bittrex,
217,1036.36363636,0.019949999999930003,1.925e-05,159.47571104,0.00334898993184,2.1e-05,EMC2,Bittrex,
218,2250.48208984,0.04320925612492799,1.92e-05,25.37472392,0.0005331229495592001,2.101e-05,EMC2,Bittrex,
219,104.17754569,0.0019949999999635004,1.915e-05,11918.46542746,0.25147962051940603,2.11e-05,EMC2,Bittrex,
220,3517.66784631,0.06729298589991031,1.913e-05,600.0,0.012672000000000001,2.112e-05,EMC2,Bittrex,
221,2948.44618462,0.056374291049934404,1.912e-05,10000.0,0.2115,2.115e-05,EMC2,Bittrex,
222,132.0626596,0.002523717424956,1.911e-05,141.7026067,0.002999844183839,2.117e-05,EMC2,Bittrex,
223,100.0,0.00191,1.91e-05,8646.92545906,0.183314819732072,2.12e-05,EMC2,Bittrex,
224,6143.8090055,0.11722387582494001,1.908e-05,35.6663421,0.0007564831159409999,2.121e-05,EMC2,Bittrex,
225,148.84221186,0.0028384209801701997,1.907e-05,20000.0,0.42500000000000004,2.125e-05,EMC2,Bittrex,
226,21672.61878211,0.41286338779919546,1.905e-05,394.01697049,0.008392561471437,2.13e-05,EMC2,Bittrex,
227,15030.32689692,0.2861774241173568,1.904e-05,2500.0,0.053349999999999995,2.134e-05,EMC2,Bittrex,
228,155.671875,0.0029577656250000003,1.9e-05,50.05332645,0.0010696395862365,2.137e-05,EMC2,Bittrex,
229,2000.0,0.03772,1.886e-05,300.0,0.006417,2.139e-05,EMC2,Bittrex,
230,232.04009646,0.0043298681999436005,1.866e-05,2799.67627145,0.0600530560226025,2.145e-05,EMC2,Bittrex,
231,52.0,0.0009692800000000001,1.864e-05,150.16185848,0.0032284799573200004,2.15e-05,EMC2,Bittrex,
232,51.08413974,0.0009486324749718,1.857e-05,138.93134013,0.0029995276334067,2.159e-05,EMC2,Bittrex,
233,2574.08002518,0.0477749252673408,1.856e-05,1000.0,0.02161,2.161e-05,EMC2,Bittrex,
234,18870.50915858,0.34985923980007316,1.854e-05,500.0,0.010825000000000001,2.165e-05,EMC2,Bittrex,
235,169.64336616,0.0031434915749448,1.853e-05,53.07489517,0.0011506637272856,2.168e-05,EMC2,Bittrex,
236,5391.89189189,0.09974999999996499,1.85e-05,3919.2491621,0.08504770681757,2.17e-05,EMC2,Bittrex,
237,379.27756654,0.006982500000001401,1.841e-05,500.0,0.010875,2.175e-05,EMC2,Bittrex,
238,12606.90603033,0.23196707095807198,1.84e-05,25.0,0.00054425,2.177e-05,EMC2,Bittrex,
239,17457.71958538,0.3200000000000154,1.833e-05,44.20613889,0.0009645779505798,2.182e-05,EMC2,Bittrex,
240,30.4019717,0.00055635608211,1.83e-05,500.0,0.010924999999999999,2.185e-05,EMC2,Bittrex,
241,200.17814662,0.0036452440499502,1.821e-05,187.70745545,0.0041051620506914995,2.187e-05,EMC2,Bittrex,
242,2937.33738506,0.053459540408092,1.82e-05,24.65472423,0.0005394453661524,2.188e-05,EMC2,Bittrex,
243,11022.09944751,0.19949999999993098,1.81e-05,110.2743,0.0024139044269999997,2.189e-05,EMC2,Bittrex,
244,276.92948362,0.004987499999996199,1.801e-05,27.0,0.00059184,2.192e-05,EMC2,Bittrex,
245,88.02078371,0.0015843741067800001,1.8e-05,2304.32613636,0.050579958693102,2.195e-05,EMC2,Bittrex,
246,328.36879377,0.0059073545999223,1.799e-05,7551.67382926,0.1659857907671348,2.198e-05,EMC2,Bittrex,
247,1687.94808537,0.0303493065749526,1.798e-05,10223.28467153,0.2248100299269447,2.199e-05,EMC2,Bittrex,
248,16671.3091922,0.29924999999998997,1.795e-05,28574.28045195,0.6286341699429,2.2e-05,EMC2,Bittrex,
249,31.08134537,0.0005563560821230001,1.79e-05,1000.0,0.02205,2.205e-05,EMC2,Bittrex,
250,1000.0,0.01785,1.785e-05,115.94497129,0.0025612244157960998,2.209e-05,EMC2,Bittrex,
251,33632.28699552,0.6000000000000768,1.784e-05,736.92568094,0.016286057548773998,2.21e-05,EMC2,Bittrex,
252,31.90749923,0.0005679534862939999,1.78e-05,22.66386668,0.0005017780082952001,2.214e-05,EMC2,Bittrex,
253,721.113515,0.012821398296699999,1.778e-05,1000.0,0.02215,2.215e-05,EMC2,Bittrex,
254,43.61606649,0.0007750575015273,1.777e-05,25.0,0.0005555,2.222e-05,EMC2,Bittrex,
255,10980.3553,0.194462092363,1.771e-05,1000.0,0.02225,2.225e-05,EMC2,Bittrex,
256,333.43441806,0.005901789199662,1.77e-05,75.92541436,0.001693136740228,2.23e-05,EMC2,Bittrex,
257,33707.2532,0.5952700915119999,1.766e-05,2741.89114898,0.061253848268213194,2.234e-05,EMC2,Bittrex,
258,378.39006,0.0066785845589999995,1.765e-05,1000.0,0.022350000000000002,2.235e-05,EMC2,Bittrex,
259,30.57326113,0.0005393123263332,1.764e-05,1000.0,0.02245,2.245e-05,EMC2,Bittrex,
260,61.64364369,0.0010867774382546998,1.763e-05,22.4,0.000503552,2.248e-05,EMC2,Bittrex,
261,1938.1259,0.034149778358,1.762e-05,300.0,0.0067469999999999995,2.249e-05,EMC2,Bittrex,
262,500.0,0.008805,1.761e-05,5888.49971541,0.132491243596725,2.25e-05,EMC2,Bittrex,
263,72.37184413,0.001273744456688,1.76e-05,1000.0,0.02255,2.255e-05,EMC2,Bittrex,
264,8185.55573,0.14357464750420001,1.754e-05,89.88764044,0.0020305617975396,2.259e-05,EMC2,Bittrex,
